Project Name,Package Name,Type Name,Code Smell,Method Name
2018.6,com.graphhopper.android,GHAsyncTask,Unutilized Abstraction,
2018.6,com.graphhopper.android,MainActivity,Unutilized Abstraction,
2018.6,com.graphhopper.android,MainActivity,Insufficient Modularization,
2018.6,com.graphhopper.android,MapEventsReceiver,Unutilized Abstraction,
2018.6,com.graphhopper,GHRequest,Insufficient Modularization,
2018.6,com.graphhopper,PathWrapper,Insufficient Modularization,
2018.6,com.graphhopper,Trip,Deficient Encapsulation,
2018.6,com.graphhopper,Leg,Unutilized Abstraction,
2018.6,com.graphhopper,Leg,Deficient Encapsulation,
2018.6,com.graphhopper,Stop,Deficient Encapsulation,
2018.6,com.graphhopper,WalkLeg,Unutilized Abstraction,
2018.6,com.graphhopper,WalkLeg,Deficient Encapsulation,
2018.6,com.graphhopper,PtLeg,Unutilized Abstraction,
2018.6,com.graphhopper,PtLeg,Deficient Encapsulation,
2018.6,com.graphhopper,GraphHopper,Insufficient Modularization,
2018.6,com.graphhopper,GraphHopper,Hub-like Modularization,
2018.6,com.graphhopper,GraphHopperAPITest,Unutilized Abstraction,
2018.6,com.graphhopper,AnotherAgencyIT,Unutilized Abstraction,
2018.6,com.graphhopper,GraphHopperGtfsIT,Unutilized Abstraction,
2018.6,com.graphhopper,GraphHopperGtfsIT,Insufficient Modularization,
2018.6,com.graphhopper,GraphHopperMultimodalIT,Unutilized Abstraction,
2018.6,com.graphhopper,RealtimeIT,Unutilized Abstraction,
2018.6,com.graphhopper,RealtimeIT,Insufficient Modularization,
2018.6,com.graphhopper,GraphHopperIT,Deficient Encapsulation,
2018.6,com.graphhopper,GraphHopperIT,Insufficient Modularization,
2018.6,com.graphhopper.json.geo,JsonFeatureCollectionTest,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,AbstractAlgoPreparation,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,AbstractFlagEncoder,Multipath Hierarchy,
2018.6,com.graphhopper.routing.util,AbstractFlagEncoder,Insufficient Modularization,
2018.6,com.graphhopper.routing.util,AllCHEdgesIterator,Unnecessary Abstraction,
2018.6,com.graphhopper.routing.util,Bike2WeightFlagEncoder,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,BikeCommonFlagEncoder,Deficient Encapsulation,
2018.6,com.graphhopper.routing.util,BikeCommonFlagEncoder,Insufficient Modularization,
2018.6,com.graphhopper.routing.util,DataFlagEncoder,Insufficient Modularization,
2018.6,com.graphhopper.routing.util,WeightingConfig,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,DefaultFlagEncoderFactory,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,EncodingManager,Insufficient Modularization,
2018.6,com.graphhopper.routing.util,LevelEdgeFilter,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,MotorcycleFlagEncoder,Deficient Encapsulation,
2018.6,com.graphhopper.routing.util,NameSimilarityEdgeFilter,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,RacingBikeFlagEncoder,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,TestAlgoCollector,Unutilized Abstraction,
2018.6,com.graphhopper.routing.util,TestAlgoCollector,Deficient Encapsulation,
2018.6,com.graphhopper.routing.util,TestAlgoCollector,Insufficient Modularization,
2018.6,com.graphhopper.routing.util,AssumptionPerPath,Unutilized Abstraction,
