Project Name,Package Name,Type Name,Code Smell,Method Name
2020.6,org.microg.tools.selfcheck,PermissionCheckGroup,Unutilized Abstraction,
2020.6,org.microg.tools.selfcheck,InstalledPackagesChecks,Unutilized Abstraction,
2020.6,org.microg.tools.selfcheck,RomSpoofSignatureChecks,Unutilized Abstraction,
2020.6,org.microg.tools.selfcheck,RomSpoofSignatureChecks,Deficient Encapsulation,
2020.6,org.microg.tools.selfcheck,SystemChecks,Deficient Encapsulation,
2020.6,org.microg.tools.ui,LibraryAdapter,Unutilized Abstraction,
2020.6,org.microg.tools.ui,GroupResultCollector,Unutilized Abstraction,
2020.6,org.microg.tools.ui,AbstractSettingsFragment,Unutilized Abstraction,
2020.6,org.microg.tools.ui,Condition,Insufficient Modularization,
2020.6,org.microg.tools.ui,DimmableIconPreference,Unutilized Abstraction,
2020.6,org.microg.tools.ui,LongTextPreference,Unutilized Abstraction,
2020.6,org.microg.tools.ui,ResourceSettingsFragment,Unutilized Abstraction,
2020.6,org.microg.tools.ui,ResourceSettingsFragment,Deficient Encapsulation,
2020.6,org.microg.tools.ui,ResourceSettingsFragment,Broken Hierarchy,
2020.6,org.microg.tools.ui,SwitchBar,Deficient Encapsulation,
2020.6,org.microg.tools.ui,SwitchBar,Insufficient Modularization,
2020.6,org.microg.tools.ui,SavedState,Deficient Encapsulation,
2020.6,org.microg.tools.ui,SwitchBarResourceSettingsFragment,Unutilized Abstraction,
2020.6,org.microg.tools.ui,SwitchBarResourceSettingsFragment,Broken Hierarchy,
2020.6,org.microg.tools.ui,TintIconPreference,Unutilized Abstraction,
2020.6,org.microg.tools.ui,ToggleSwitch,Cyclic-Dependent Modularization,
2020.6,org.microg.tools.ui,OnBeforeCheckedChangeListener,Cyclic-Dependent Modularization,
2020.6,com.google.android.gms.appdatasearch,CorpusStatus,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,PIMEUpdate,Unnecessary Abstraction,
2020.6,com.google.android.gms.appdatasearch,PIMEUpdate,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,PIMEUpdateResponse,Unutilized Abstraction,
2020.6,com.google.android.gms.appdatasearch,PIMEUpdateResponse,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,QuerySpecification,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,RequestIndexingSpecification,Unnecessary Abstraction,
2020.6,com.google.android.gms.appdatasearch,RequestIndexingSpecification,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,SearchResults,Unnecessary Abstraction,
2020.6,com.google.android.gms.appdatasearch,SearchResults,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,SuggestionResults,Unutilized Abstraction,
2020.6,com.google.android.gms.appdatasearch,SuggestionResults,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,SuggestSpecification,Deficient Encapsulation,
2020.6,com.google.android.gms.appdatasearch,UsageInfo,Unnecessary Abstraction,
2020.6,com.google.android.gms.appdatasearch,UsageInfo,Deficient Encapsulation,
2020.6,com.google.android.gms.auth,AccountChangeEvent,Unnecessary Abstraction,
2020.6,com.google.android.gms.auth,AccountChangeEvent,Unutilized Abstraction,
2020.6,com.google.android.gms.auth,AccountChangeEvent,Deficient Encapsulation,
2020.6,com.google.android.gms.auth,AccountChangeEventsRequest,Unnecessary Abstraction,
2020.6,com.google.android.gms.auth,AccountChangeEventsRequest,Deficient Encapsulation,
2020.6,com.google.android.gms.auth,AccountChangeEventsResponse,Unutilized Abstraction,
2020.6,com.google.android.gms.auth,AccountChangeEventsResponse,Deficient Encapsulation,
2020.6,com.google.android.gms.auth,TokenData,Unutilized Abstraction,
2020.6,com.google.android.gms.auth,TokenData,Deficient Encapsulation,
2020.6,com.google.android.gms.auth,FirebaseAuthService,Unutilized Abstraction,
2020.6,com.google.android.gms.auth,GetToken,Unutilized Abstraction,
2020.6,com.google.android.gms.auth,TokenActivity,Unutilized Abstraction,
2020.6,com.google.android.gms.auth.api.credentials,Credential,Deficient Encapsulation,
2020.6,com.google.android.gms.auth.api.credentials,Builder,Unutilized Abstraction,
2020.6,com.google.android.gms.auth.api.credentials,Builder,Unutilized Abstraction,
2020.6,com.google.android.gms.auth.api.credentials,Builder,Deficient Encapsulation,
2020.6,com.google.android.gms.auth.api.credentials,CredentialPickerConfig,Deficient Encapsulation,
2020.6,com.google.android.gms.auth.api.credentials,CredentialRequest,Unutilized Abstraction,
